src_ip,src_hostname,src_process,src_service,src_username,dst_ip,dst_hostname,dst_fqdn,port,proto,dst_process,dst_service,dst_username,policy_decision
10.0.2.71,pos-web06-stg,httpd,,root,10.0.2.69,pos-proc02-stg,,8070,6,,,,potentially_blocked
10.0.2.71,pos-web06-stg,httpd,,root,10.0.2.67,pos-proc08-stg,,8070,6,,,,potentially_blocked
10.0.2.71,pos-web06-stg,,,,10.0.2.67,pos-proc08-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.71,pos-web06-stg,httpd,,root,10.0.2.68,pos-proc09-stg,,8070,6,,,,potentially_blocked
10.0.2.71,pos-web06-stg,,,,10.0.2.68,pos-proc09-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.71,pos-web06-stg,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.2.71,pos-web06-stg,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.2.71,pos-web06-stg,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.0.2.71,pos-web06-stg,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.2.70,pos-web01-stg,,,,10.0.2.69,pos-proc02-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.70,pos-web01-stg,httpd,,root,10.0.2.69,pos-proc02-stg,,8070,6,,,,potentially_blocked
10.0.2.70,pos-web01-stg,httpd,,root,10.0.2.67,pos-proc08-stg,,8070,6,,,,potentially_blocked
10.0.2.70,pos-web01-stg,,,,10.0.2.67,pos-proc08-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.70,pos-web01-stg,,,,10.0.2.68,pos-proc09-stg,,8070,6,java,,tomcat,potentially_blocked
10.0.2.70,pos-web01-stg,httpd,,root,10.0.2.68,pos-proc09-stg,,8070,6,,,,potentially_blocked
10.0.2.70,pos-web01-stg,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.2.70,pos-web01-stg,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.2.70,pos-web01-stg,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.2.70,pos-web01-stg,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.0.0.78,pos-db01-pci,,,,10.0.0.76,pos-db03-pci,,5432,6,postgres,,postgres,potentially_blocked
10.0.0.78,pos-db01-pci,postgres,,postgres,10.0.0.76,pos-db03-pci,,5432,6,,,,potentially_blocked
10.0.0.78,pos-db01-pci,mysqld,,mysql,10.0.0.67,pos-db04-pci,,3306,6,,,,potentially_blocked
10.0.0.78,pos-db01-pci,,,,10.0.0.67,pos-db04-pci,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.76,pos-db03-pci,,,,10.0.0.78,pos-db01-pci,,5432,6,postgres,,postgres,potentially_blocked
10.0.0.76,pos-db03-pci,postgres,,postgres,10.0.0.78,pos-db01-pci,,5432,6,,,,potentially_blocked
10.0.0.76,pos-db03-pci,,,,10.0.0.71,pos-db02-pci,,3306,6,mysqld,,mysql,potentially_blocked
10.0.0.76,pos-db03-pci,mysqld,,mysql,10.0.0.71,pos-db02-pci,,3306,6,,,,potentially_blocked
10.0.0.74,pos-proc05-pci,,,,10.0.0.78,pos-db01-pci,,5432,6,postgres,,postgres,potentially_blocked
10.0.0.74,pos-proc05-pci,java,,tomcat,10.0.0.78,pos-db01-pci,,5432,6,,,,potentially_blocked
10.0.0.74,pos-proc05-pci,,,,10.0.0.76,pos-db03-pci,,5432,6,postgres,,postgres,potentially_blocked
10.0.0.74,pos-proc05-pci,java,,tomcat,10.0.0.76,pos-db03-pci,,5432,6,,,,potentially_blocked
10.0.0.74,pos-proc05-pci,syslog,,root,10.0.1.143,inf-syslog02-prd,,514,6,,,,potentially_blocked
10.0.0.74,pos-proc05-pci,,,,10.0.1.143,inf-syslog02-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.0.74,pos-proc05-pci,,,,10.0.1.137,inf-time02-prd,,123,6,ntpd,,root,potentially_blocked
10.0.0.74,pos-proc05-pci,chrony,,root,10.0.1.137,inf-time02-prd,,123,6,,,,potentially_blocked
10.0.0.77,pos-proc04-pci,,,,10.0.0.78,pos-db01-pci,,5432,6,postgres,,postgres,potentially_blocked
10.0.0.77,pos-proc04-pci,java,,tomcat,10.0.0.78,pos-db01-pci,,5432,6,,,,potentially_blocked
10.0.0.77,pos-proc04-pci,,,,10.0.0.76,pos-db03-pci,,5432,6,postgres,,postgres,potentially_blocked
10.0.0.77,pos-proc04-pci,java,,tomcat,10.0.0.76,pos-db03-pci,,5432,6,,,,potentially_blocked
10.0.0.77,pos-proc04-pci,,,,10.0.1.143,inf-syslog02-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.0.77,pos-proc04-pci,syslog,,root,10.0.1.143,inf-syslog02-prd,,514,6,,,,potentially_blocked
10.0.0.77,pos-proc04-pci,chrony,,root,10.0.1.137,inf-time02-prd,,123,6,,,,potentially_blocked
10.0.0.77,pos-proc04-pci,,,,10.0.1.137,inf-time02-prd,,123,6,ntpd,,root,potentially_blocked
10.0.0.75,pos-proc01-pci,java,,tomcat,10.0.0.78,pos-db01-pci,,5432,6,,,,potentially_blocked
10.0.0.75,pos-proc01-pci,,,,10.0.0.78,pos-db01-pci,,5432,6,postgres,,postgres,potentially_blocked
10.0.0.75,pos-proc01-pci,,,,10.0.0.76,pos-db03-pci,,5432,6,postgres,,postgres,potentially_blocked
10.0.0.75,pos-proc01-pci,java,,tomcat,10.0.0.76,pos-db03-pci,,5432,6,,,,potentially_blocked
10.0.0.75,pos-proc01-pci,syslog,,root,10.0.1.143,inf-syslog02-prd,,514,6,,,,potentially_blocked
10.0.0.75,pos-proc01-pci,,,,10.0.1.143,inf-syslog02-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.0.75,pos-proc01-pci,,,,10.0.1.137,inf-time02-prd,,123,6,ntpd,,root,potentially_blocked
10.0.0.75,pos-proc01-pci,chrony,,root,10.0.1.137,inf-time02-prd,,123,6,,,,potentially_blocked
10.0.0.79,pos-web01-pci,httpd,,root,10.0.0.73,pos-web04-pci,,8080,6,,,,potentially_blocked
10.0.0.79,pos-web01-pci,,,,10.0.0.73,pos-web04-pci,,8080,6,app_server,,root,potentially_blocked
10.0.0.79,pos-web01-pci,httpd,,root,10.0.0.74,pos-proc05-pci,,8070,6,,,,potentially_blocked
10.0.0.79,pos-web01-pci,,,,10.0.0.74,pos-proc05-pci,,8070,6,java,,tomcat,potentially_blocked
10.0.0.79,pos-web01-pci,httpd,,root,10.0.0.77,pos-proc04-pci,,8070,6,,,,potentially_blocked
10.0.0.79,pos-web01-pci,,,,10.0.0.77,pos-proc04-pci,,8070,6,java,,tomcat,potentially_blocked
10.0.0.79,pos-web01-pci,,,,10.0.0.75,pos-proc01-pci,,8070,6,java,,tomcat,potentially_blocked
10.0.0.79,pos-web01-pci,httpd,,root,10.0.0.75,pos-proc01-pci,,8070,6,,,,potentially_blocked
10.0.0.79,pos-web01-pci,syslog,,root,10.0.1.143,inf-syslog02-prd,,514,6,,,,potentially_blocked
10.0.0.79,pos-web01-pci,,,,10.0.1.143,inf-syslog02-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.0.79,pos-web01-pci,chrony,,root,10.0.1.137,inf-time02-prd,,123,6,,,,potentially_blocked
10.0.0.79,pos-web01-pci,,,,10.0.1.137,inf-time02-prd,,123,6,ntpd,,root,potentially_blocked
10.0.0.73,pos-web04-pci,,,,10.0.0.74,pos-proc05-pci,,8070,6,java,,tomcat,potentially_blocked
10.0.0.73,pos-web04-pci,httpd,,root,10.0.0.74,pos-proc05-pci,,8070,6,,,,potentially_blocked
10.0.0.73,pos-web04-pci,httpd,,root,10.0.0.77,pos-proc04-pci,,8070,6,,,,potentially_blocked
10.0.0.73,pos-web04-pci,,,,10.0.0.77,pos-proc04-pci,,8070,6,java,,tomcat,potentially_blocked
10.0.0.73,pos-web04-pci,,,,10.0.0.75,pos-proc01-pci,,8070,6,java,,tomcat,potentially_blocked
10.0.0.73,pos-web04-pci,httpd,,root,10.0.0.75,pos-proc01-pci,,8070,6,,,,potentially_blocked
10.0.0.73,pos-web04-pci,syslog,,root,10.0.1.143,inf-syslog02-prd,,514,6,,,,potentially_blocked
10.0.0.73,pos-web04-pci,,,,10.0.1.143,inf-syslog02-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.0.73,pos-web04-pci,chrony,,root,10.0.1.137,inf-time02-prd,,123,6,,,,potentially_blocked
10.0.0.73,pos-web04-pci,,,,10.0.1.137,inf-time02-prd,,123,6,ntpd,,root,potentially_blocked
10.0.1.135,swf-web03-prd,,,,10.0.1.142,swf-gw02-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.135,swf-web03-prd,httpd,,root,10.0.1.142,swf-gw02-prd,,443,6,,,,potentially_blocked
10.0.1.135,swf-web03-prd,httpd,,root,10.0.1.138,swf-gw01-prd,,443,6,,,,potentially_blocked
10.0.1.135,swf-web03-prd,,,,10.0.1.138,swf-gw01-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.13,hrm-db01-prd,,,,10.0.1.3,inf-syslog01-prd,,514,6,rsyslogd,,root,potentially_blocked
10.0.1.13,hrm-db01-prd,syslog,,root,10.0.1.3,inf-syslog01-prd,,514,6,,,,potentially_blocked
10.0.1.13,hrm-db01-prd,chrony,,root,10.0.1.5,inf-time01-prd,,123,6,,,,potentially_blocked
10.0.1.13,hrm-db01-prd,,,,10.0.1.5,inf-time01-prd,,123,6,ntpd,,root,potentially_blocked
10.1.1.9,,,,,10.0.0.134,shc-web01-prd,,443,6,httpd,,root,potentially_blocked
10.1.1.5,,,,,10.0.0.196,ecm-web03-prd,,443,6,httpd,,root,potentially_blocked
10.1.1.4,,,,,10.0.0.199,ecm-web04-prd,,443,6,httpd,,root,potentially_blocked
10.1.1.3,,,,,10.0.0.197,ecm-web02-prd,,443,6,httpd,,root,potentially_blocked
10.1.1.2,,,,,10.0.0.195,ecm-web01-prd,,443,6,httpd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\rswanson,10.0.1.20,ast-db01-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\bwaytt,10.0.1.10,ast-db02-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\thaverford,10.0.1.24,ast-proc01-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\rswanson,10.0.1.35,ast-proc02-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\lknope,10.0.1.36,ast-web01-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\cdwyer,10.0.1.8,ast-web02-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\rswanson,10.0.1.25,ast-web03-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\bwaytt,10.0.1.20,ast-db01-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\thaverford,10.0.1.10,ast-db02-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\rswanson,10.0.1.24,ast-proc01-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\lknope,10.0.1.35,ast-proc02-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\cdwyer,10.0.1.36,ast-web01-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\rswanson,10.0.1.8,ast-web02-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\bwaytt,10.0.1.25,ast-web03-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\thaverford,10.0.2.66,pos-db01-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\rswanson,10.0.2.2,pos-db02-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\lknope,10.0.2.8,pos-db03-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\cdwyer,10.0.2.132,pos-db04-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\rswanson,10.0.2.133,pos-db05-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\bwaytt,10.0.2.72,pos-db06-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\thaverford,10.0.2.134,pos-proc01-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\rswanson,10.0.2.69,pos-proc02-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\lknope,10.0.2.136,pos-proc03-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\cdwyer,10.0.2.131,pos-proc04-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\rswanson,10.0.2.5,pos-proc05-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\bwaytt,10.0.2.3,pos-proc06-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\thaverford,10.0.2.4,pos-proc07-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.7,inf-jh02-prd,putty.exe,,illumio\rswanson,10.0.2.67,pos-proc08-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\lknope,10.0.2.68,pos-proc09-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\cdwyer,10.0.2.70,pos-web01-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\rswanson,10.0.2.130,pos-web02-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\bwaytt,10.0.2.135,pos-web03-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\thaverford,10.0.2.6,pos-web04-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\rswanson,10.0.2.7,pos-web05-stg,,22,6,sshd,,root,potentially_blocked
10.0.1.2,inf-jh01-prd,putty.exe,,illumio\lknope,10.0.2.71,pos-web06-stg,,22,6,sshd,,root,potentially_blocked
10.40.100.2,ctr01,,,,10.0.1.36,ast-web01-prd,,80,6,httpd,,root,potentially_blocked
10.40.100.3,ctr02,,,,10.0.1.8,ast-web02-prd,,80,6,httpd,,root,potentially_blocked
10.40.100.4,ctr03,,,,10.0.1.25,ast-web03-prd,,80,6,httpd,,root,potentially_blocked
10.40.100.5,ctr04,,,,10.0.1.25,ast-web03-prd,,80,6,httpd,,root,potentially_blocked
10.40.100.6,ctr05,,,,10.0.1.25,ast-web03-prd,,80,6,httpd,,root,potentially_blocked
10.40.100.6,ctr05,,,,10.0.1.20,ast-db01-prd,,22,6,sshd,,root,potentially_blocked
10.0.1.140,exc-mail02-prd,attachmentarchiver.exe,,,10.30.100.5,exc-netapp01-prd,,3306,6,,,,potentially_blocked
10.0.1.140,exc-mail02-prd,attachmentarchiver.exe,,,10.30.100.6,exc-netapp02-prd,,3306,6,,,,potentially_blocked
10.0.1.134,exc-mail01-prd,attachmentarchiver.exe,,,10.30.100.5,exc-netapp01-prd,,3306,6,,,,potentially_blocked
10.0.1.134,exc-mail01-prd,attachmentarchiver.exe,,,10.30.100.6,exc-netapp02-prd,,3306,6,,,,potentially_blocked
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.136,exc-et02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.22,acd-dc01-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.136,exc-et02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,445,6,System,SMB,System,allowed
10.0.1.136,exc-et02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.136,exc-et02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.22,acd-dc01-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.136,exc-et02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.32,acd-dc02-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.136,exc-et02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,445,6,System,SMB,System,allowed
10.0.1.136,exc-et02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.136,exc-et02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.32,acd-dc02-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.136,exc-et02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.130,acd-dc03-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.136,exc-et02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
10.0.1.136,exc-et02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.136,exc-et02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.136,exc-et02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.133,acd-dc04-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.136,exc-et02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,445,6,System,SMB,System,allowed
10.0.1.136,exc-et02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.136,exc-et02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.136,exc-et02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.133,acd-dc04-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.22,acd-dc01-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,445,6,System,SMB,System,allowed
10.0.1.140,exc-mail02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.22,acd-dc01-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.140,exc-mail02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.22,acd-dc01-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.32,acd-dc02-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,445,6,System,SMB,System,allowed
10.0.1.140,exc-mail02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.32,acd-dc02-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.140,exc-mail02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.32,acd-dc02-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,svchost.exe,,NT AUTHORITY\NETWORK SERVICE,10.0.1.130,acd-dc03-prd,,53,17,dns.exe,,NT AUTHORITY\SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49677,6,lsass.exe,,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49674,6,lsass.exe,,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,49668,6,lsass.exe,Kdc,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,System,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,445,6,System,SMB,System,allowed
10.0.1.140,exc-mail02-prd,taskhost.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,389,6,lsass.exe,LDAPServer,SYSTEM,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.130,acd-dc03-prd,,135,6,svchost.exe,RpcSs,NETWORK SERVICE,allowed
10.0.1.140,exc-mail02-prd,svchost.exe,,NT AUTHORITY\LOCAL SERVICE,10.0.1.130,acd-dc03-prd,,123,17,svchost.exe,W32Time,NT AUTHORITY\LOCAL SERVICE,allowed
10.0.1.140,exc-mail02-prd,lsass.exe,,NT AUTHORITY\SYSTEM,10.0.1.133,acd-dc04-prd,,88,6,lsass.exe,Kdc,SYSTEM,allowed
